"id","name","price","category"
"1577","Apple iPhone 14 Pro","432","Otros"
"1578","Logitech MX Master 3","12","Otros"
"1579","Ray-Ban Nike Zara Leather Bag","105","Otros"
"1580","Logitech MX Master 3","109","Otros"
"1581","Gardena Bosch Pruning Shears","199","Otros"
"1582","Apple iPhone 14 Pro","318","Otros"
"1583","Logitech MX Keys","386","Otros"
"1584","Apple iPhone 14 Pro","176","Otros"
"1585","Nike Running Shoes","168","Otros"
"1586","Philips Hue White Lamp","52","Otros"
"1587","Apple iPhone 14 Pro","289","Otros"
"1588","Logitech MX Keys","221","Otros"
"1589","Bosch Drill PSB 18","16","Otros"
"1590","Logitech MX Keys","52","Otros"
"1591","Gardena Bosch Pruning Shears","463","Otros"
"1592","Bosch Drill PSB 18","48","Otros"
"1593","Bosch Drill PSB 18","424","Otros"
"1594","Gardena Bosch GardenSub 18","385","Otros"
"1595","Nike Ultraboost","137","Otros"
"1596","Gardena Bosch GardenSub 18","87","Otros"
"1597","Nike Running Shoes","409","Otros"
"1598","Apple iPhone 14 Pro","103","Otros"
"1599","Nike Running Shoes","31","Otros"
"1600","Xiaomi 13","384","Otros"
"1601","Ray-Ban Nike Zara Sunglasses Classic","191","Otros"
"1602","Logitech MX Keys","44","Otros"
"1603","Nike Ultraboost","304","Otros"
"1604","Ray-Ban Nike Zara Sports Socks","470","Otros"
"1605","Logitech MX Keys","332","Otros"
"1606","Apple iPhone 14 Pro","45","Otros"
"1607","Nike Ultraboost","193","Otros"
"1608","Nike Running Shoes","62","Otros"
"1609","Xiaomi Redmi Note 12","185","Otros"
"1610","Philips Hue White Lamp","206","Otros"
"1611","Apple iPad Pro 11","109","Otros"
"1612","Xiaomi Redmi Note 12","301","Otros"
"1613","Bosch Drill PSB 18","234","Otros"
"1614","Xiaomi 13","174","Otros"
"1615","Apple iPad Air 5","106","Otros"
"1616","Philips Hue White Lamp","451","Otros"
"1617","Gardena Bosch GardenSub 18","442","Otros"
"1618","Nike Ultraboost","299","Otros"
"1619","Apple iPhone 14 Pro","346","Otros"
"1620","Bosch Drill PSB 18","162","Otros"
"1621","Apple iPhone 13 Pro","97","Otros"
"1622","Bosch Horno Serie 4","163","Otros"
"1623","Xiaomi Redmi Note 12","235","Otros"
"1624","Xiaomi 12T","67","Otros"
"1625","Apple iPhone 14 Pro","459","Otros"
"1626","Philips Hue White Lamp","314","Otros"
"1627","Bosch Horno Serie 4","375","Otros"
"1628","Logitech MX Keys","135","Otros"
"1629","Apple iPad Air 5","341","Otros"
"1630","Bosch Horno Serie 4","155","Otros"
"1631","Logitech MX Master 3","426","Otros"
"1632","Apple iPad Pro 11","88","Otros"
"1633","Xiaomi 13","170","Otros"
"1634","Xiaomi 13","394","Otros"
"1635","Nike Running Shoes","390","Otros"
"1636","Ray-Ban Nike Zara Sports Socks","238","Otros"
"1637","Philips Airfryer XXL","179","Otros"
"1638","Apple iPad Pro 11","98","Otros"
"1639","Gardena Bosch GardenSub 18","125","Otros"
"1640","Ray-Ban Nike Zara Leather Bag","127","Otros"
"1641","Philips Airfryer XXL","149","Otros"
"1642","Nike Running Shoes","365","Otros"
"1643","Philips Airfryer XXL","259","Otros"
"1644","Nike Ultraboost","252","Otros"
"1645","Gardena Bosch Trimmer","377","Otros"
"1646","Gardena Bosch Pruning Shears","358","Otros"
"1647","Gardena Bosch Hose Set","366","Otros"
"1648","Apple iPad Pro 11","344","Otros"
"1649","Nike Ultraboost","300","Otros"
"1650","Apple iPhone 14 Pro","370","Otros"
"1651","Bosch Horno Serie 4","174","Otros"
"1652","Gardena Bosch Trimmer","266","Otros"
"1653","Gardena Bosch Trimmer","256","Otros"
"1654","Logitech MX Master 3","117","Otros"
"1655","Apple iPad Air 5","297","Otros"
"1656","Nike Running Shoes","181","Otros"
"1657","Logitech MX Keys","472","Otros"
"1658","Apple iPhone 13 Pro","198","Otros"
"1659","Nike Ultraboost","428","Otros"
"1660","Bosch Drill PSB 18","224","Otros"
"1661","Xiaomi 12T","452","Otros"
"1662","Philips Hue White Lamp","409","Otros"
"1663","Xiaomi Redmi Note 12","200","Otros"
"1664","Philips Hue White Lamp","170","Otros"
"1665","Ray-Ban Nike Zara Sports Socks","316","Otros"
"1666","Logitech MX Master 3","332","Otros"
"1667","Philips Airfryer XXL","196","Otros"
"1668","Ray-Ban Nike Zara Leather Bag","98","Otros"
"1669","Gardena Bosch Pruning Shears","50","Otros"
"1670","Nike Ultraboost","246","Otros"
"1671","Apple iPad Pro 11","338","Otros"
"1672","Ray-Ban Nike Zara Leather Bag","258","Otros"
"1673","Logitech MX Master 3","205","Otros"
"1674","Bosch Drill PSB 18","129","Otros"
"1675","Philips Hue White Lamp","48","Otros"
"1676","Bosch Horno Serie 4","130","Otros"
"1677","Xiaomi Redmi Note 12","283","Otros"
"1678","Ray-Ban Nike Zara Leather Bag","204","Otros"
"1679","Philips Hue White Lamp","333","Otros"
"1680","Apple iPhone 13 Pro","312","Otros"
"1681","Philips Airfryer XXL","370","Otros"
"1682","Apple iPhone 14 Pro","137","Otros"
"1683","Philips Airfryer XXL","118","Otros"
"1684","Gardena Bosch Trimmer","31","Otros"
"1685","Ray-Ban Nike Zara Leather Bag","118","Otros"
"1686","Ray-Ban Nike Zara Leather Bag","358","Otros"
"1687","Logitech MX Keys","70","Otros"
"1688","Apple iPad Pro 11","288","Otros"
"1689","Apple iPad Pro 11","162","Otros"
"1690","Logitech MX Master 3","492","Otros"
"1691","Bosch Horno Serie 4","131","Otros"
"1692","Ray-Ban Nike Zara Sunglasses Classic","63","Otros"
"1693","Apple iPad Pro 11","489","Otros"
"1694","Gardena Bosch Trimmer","432","Otros"
"1695","Apple iPhone 14 Pro","223","Otros"
"1696","Philips Hue White Lamp","277","Otros"
"1697","Philips Hue White Lamp","276","Otros"
"1698","Ray-Ban Nike Zara Sports Socks","314","Otros"
"1699","Apple iPhone 13 Pro","342","Otros"
"1700","Ray-Ban Nike Zara Sunglasses Classic","326","Otros"
"1701","Philips Hue White Lamp","234","Otros"
"1702","Apple iPad Pro 11","468","Otros"
"1703","Apple iPad Air 5","113","Otros"
"1704","Xiaomi 12T","194","Otros"
"1705","Philips Hue White Lamp","439","Otros"
"1706","Philips Airfryer XXL","90","Otros"
"1707","Ray-Ban Nike Zara Leather Bag","139","Otros"
"1708","Apple iPad Air 5","55","Otros"
"1709","Xiaomi 12T","17","Otros"
"1710","Xiaomi 12T","299","Otros"
"1711","Apple iPad Pro 11","207","Otros"
"1712","Philips Hue White Lamp","87","Otros"
"1713","Ray-Ban Nike Zara Sports Socks","84","Otros"
"1714","Gardena Bosch GardenSub 18","144","Otros"
"1715","Nike Ultraboost","368","Otros"
"1716","Nike Running Shoes","151","Otros"
"1717","Ray-Ban Nike Zara Sunglasses Classic","103","Otros"
"1718","Xiaomi Redmi Note 12","479","Otros"
"1719","Gardena Bosch Trimmer","306","Otros"
"1720","Logitech MX Keys","219","Otros"
"1721","Ray-Ban Nike Zara Leather Bag","79","Otros"
"1722","Xiaomi Redmi Note 12","478","Otros"
"1723","Apple iPad Air 5","86","Otros"
"1724","Apple iPhone 14 Pro","352","Otros"
"1725","Bosch Horno Serie 4","84","Otros"
"1726","Logitech MX Keys","416","Otros"
"1727","Philips Airfryer XXL","308","Otros"
"1728","Nike Running Shoes","41","Otros"
"1729","Gardena Bosch Trimmer","211","Otros"
"1730","Nike Ultraboost","62","Otros"
"1731","Ray-Ban Nike Zara Leather Bag","355","Otros"
"1732","Apple iPhone 14 Pro","490","Otros"
"1733","Nike Running Shoes","136","Otros"
"1734","Philips Airfryer XXL","463","Otros"
"1735","Gardena Bosch Trimmer","302","Otros"
"1736","Logitech MX Master 3","29","Otros"
"1737","Nike Running Shoes","451","Otros"
"1738","Logitech MX Master 3","372","Otros"
"1739","Bosch Drill PSB 18","289","Otros"
"1740","Logitech MX Master 3","255","Otros"
"1741","Gardena Bosch GardenSub 18","13","Otros"
"1742","Apple iPhone 14 Pro","249","Otros"
"1743","Logitech MX Keys","122","Otros"
"1744","Logitech MX Keys","157","Otros"
"1745","Ray-Ban Nike Zara Sports Socks","206","Otros"
"1746","Logitech MX Master 3","291","Otros"
"1747","Logitech MX Keys","421","Otros"
"1748","Apple iPhone 14 Pro","278","Otros"
"1749","Logitech MX Master 3","32","Otros"
"1750","Bosch Drill PSB 18","277","Otros"
"1751","Apple iPad Pro 11","302","Otros"
"1752","Gardena Bosch Trimmer","51","Otros"
"1753","Gardena Bosch GardenSub 18","312","Otros"
"1754","Apple iPhone 14 Pro","363","Otros"
"1755","Apple iPhone 14 Pro","66","Otros"
"1756","Gardena Bosch Pruning Shears","469","Otros"
"1757","Apple iPhone 13 Pro","445","Otros"
"1758","Apple iPad Pro 11","462","Otros"
"1759","Bosch Horno Serie 4","233","Otros"
"1760","Gardena Bosch GardenSub 18","261","Otros"
"1761","Bosch Horno Serie 4","266","Otros"
"1762","Bosch Drill PSB 18","46","Otros"
"1763","Gardena Bosch Pruning Shears","494","Otros"
"1764","Xiaomi Redmi Note 12","325","Otros"
"1765","Apple iPad Air 5","105","Otros"
"1766","Xiaomi 12T","448","Otros"
"1767","Bosch Drill PSB 18","82","Otros"
"1768","Logitech MX Keys","331","Otros"
"1769","Apple iPhone 14 Pro","451","Otros"
"1770","Philips Airfryer XXL","111","Otros"
"1771","Xiaomi Redmi Note 12","405","Otros"
"1772","Logitech MX Master 3","88","Otros"
"1773","Apple iPad Pro 11","50","Otros"
"1774","Philips Airfryer XXL","491","Otros"
"1775","Logitech MX Keys","142","Otros"
"1776","Apple iPhone 13 Pro","259","Otros"
"1777","Apple iPhone 14 Pro","126","Otros"
"1778","Philips Airfryer XXL","488","Otros"
"1779","Apple iPad Air 5","131","Otros"
"1780","Nike Ultraboost","322","Otros"
"1781","Logitech MX Keys","390","Otros"
"1782","Logitech MX Master 3","284","Otros"
"1783","Nike Ultraboost","305","Otros"
"1784","Apple iPhone 14 Pro","495","Otros"
"1785","Gardena Bosch Pruning Shears","498","Otros"
"1786","Logitech MX Master 3","498","Otros"
"1787","Xiaomi 13","149","Otros"
"1788","Nike Ultraboost","202","Otros"
"1789","Apple iPhone 14 Pro","55","Otros"
"1790","Logitech MX Keys","143","Otros"
"1791","Xiaomi 13","78","Otros"
"1792","Philips Airfryer XXL","348","Otros"
"1793","Philips Airfryer XXL","317","Otros"
"1794","Apple iPad Air 5","326","Otros"
"1795","Logitech MX Master 3","436","Otros"
"1796","Nike Running Shoes","132","Otros"
"1797","Nike Running Shoes","122","Otros"
"1798","Philips Hue White Lamp","386","Otros"
"1799","Nike Running Shoes","151","Otros"
"1800","Gardena Bosch GardenSub 18","16","Otros"
"1801","Apple iPhone 13 Pro","255","Otros"
"1802","Xiaomi 13","402","Otros"
"1803","Ray-Ban Nike Zara Leather Bag","51","Otros"
"1804","Apple iPad Air 5","177","Otros"
"1805","Nike Ultraboost","15","Otros"
"1806","Logitech MX Master 3","51","Otros"
"1807","Apple iPad Pro 11","81","Otros"
"1808","Gardena Bosch Hose Set","170","Otros"
"1809","Philips Airfryer XXL","161","Otros"
"1810","Nike Running Shoes","98","Otros"
"1811","Bosch Horno Serie 4","216","Otros"
"1812","Bosch Horno Serie 4","257","Otros"
"1813","Bosch Drill PSB 18","12","Otros"
"1814","Gardena Bosch Pruning Shears","475","Otros"
"1815","Apple iPhone 13 Pro","134","Otros"
"1816","Apple iPad Air 5","123","Otros"
"1817","Ray-Ban Nike Zara Leather Bag","109","Otros"
"1818","Nike Running Shoes","103","Otros"
"1819","Logitech MX Keys","175","Otros"
"1820","Apple iPhone 14 Pro","121","Otros"
"1821","Ray-Ban Nike Zara Sunglasses Classic","303","Otros"
"1822","Nike Running Shoes","151","Otros"
"1823","Philips Airfryer XXL","274","Otros"
"1824","Nike Running Shoes","91","Otros"
"1825","Philips Hue White Lamp","335","Otros"
"1826","Apple iPhone 13 Pro","47","Otros"
"1827","Philips Hue White Lamp","159","Otros"
"1828","Apple iPad Pro 11","174","Otros"
"1829","Philips Airfryer XXL","144","Otros"
"1830","Ray-Ban Nike Zara Sports Socks","25","Otros"
"1831","Bosch Drill PSB 18","197","Otros"
"1832","Apple iPhone 14 Pro","304","Otros"
"1833","Nike Running Shoes","455","Otros"
"1834","Ray-Ban Nike Zara Leather Bag","321","Otros"
"1835","Ray-Ban Nike Zara Sunglasses Classic","159","Otros"
"1836","Bosch Horno Serie 4","442","Otros"
"1837","Apple iPad Air 5","163","Otros"
"1838","Gardena Bosch GardenSub 18","289","Otros"
"1839","Bosch Horno Serie 4","493","Otros"
"1840","Gardena Bosch Trimmer","249","Otros"
"1841","Apple iPad Air 5","15","Otros"
"1842","Xiaomi 12T","34","Otros"
"1843","Bosch Horno Serie 4","245","Otros"
"1844","Xiaomi Redmi Note 12","434","Otros"
"1845","Logitech MX Master 3","252","Otros"
"1846","Apple iPhone 13 Pro","427","Otros"
"1847","Apple iPad Air 5","367","Otros"
"1848","Bosch Horno Serie 4","356","Otros"
"1849","Gardena Bosch Pruning Shears","163","Otros"
"1850","Nike Ultraboost","60","Otros"
"1851","Ray-Ban Nike Zara Sunglasses Classic","422","Otros"
"1852","Bosch Horno Serie 4","450","Otros"
"1853","Ray-Ban Nike Zara Sunglasses Classic","84","Otros"
"1854","Xiaomi 13","369","Otros"
"1855","Bosch Horno Serie 4","415","Otros"
"1856","Apple iPad Air 5","60","Otros"
"1857","Nike Running Shoes","412","Otros"
"1858","Apple iPhone 13 Pro","433","Otros"
"1859","Apple iPad Air 5","277","Otros"
"1860","Bosch Drill PSB 18","380","Otros"
"1861","Ray-Ban Nike Zara Leather Bag","428","Otros"
"1862","Apple iPhone 14 Pro","170","Otros"
"1863","Nike Running Shoes","395","Otros"
"1864","Gardena Bosch Trimmer","420","Otros"
"1865","Philips Hue White Lamp","345","Otros"
"1866","Philips Airfryer XXL","423","Otros"
"1867","Bosch Drill PSB 18","210","Otros"
"1868","Apple iPhone 14 Pro","25","Otros"
"1869","Nike Running Shoes","271","Otros"
"1870","Gardena Bosch Pruning Shears","405","Otros"
"1871","Apple iPad Air 5","398","Otros"
"1872","Gardena Bosch Trimmer","392","Otros"
"1873","Xiaomi 12T","230","Otros"
"1874","Philips Airfryer XXL","372","Otros"
"1875","Ray-Ban Nike Zara Sports Socks","418","Otros"
"1876","Gardena Bosch Pruning Shears","399","Otros"
"1877","Apple iPhone 14 Pro","156","Otros"
"1878","Apple iPad Air 5","28","Otros"
"1879","Logitech MX Keys","450","Otros"
"1880","Gardena Bosch GardenSub 18","152","Otros"
"1881","Ray-Ban Nike Zara Leather Bag","71","Otros"
"1882","Bosch Horno Serie 4","271","Otros"
"1883","Apple iPad Air 5","437","Otros"
"1884","Apple iPad Pro 11","454","Otros"
"1885","Apple iPhone 13 Pro","382","Otros"
"1886","Logitech MX Master 3","301","Otros"
"1887","Logitech MX Master 3","340","Otros"
"1888","Nike Ultraboost","242","Otros"
"1889","Apple iPhone 13 Pro","182","Otros"
"1890","Apple iPhone 13 Pro","125","Otros"
"1891","Apple iPad Air 5","183","Otros"
"1892","Bosch Drill PSB 18","303","Otros"
"1893","Philips Hue White Lamp","406","Otros"
"1894","Xiaomi 12T","185","Otros"
"1895","Philips Hue White Lamp","104","Otros"
"1896","Apple iPhone 14 Pro","207","Otros"
"1897","Nike Running Shoes","60","Otros"
"1898","Gardena Bosch Hose Set","205","Otros"
"1899","Gardena Bosch Trimmer","224","Otros"
"1900","Gardena Bosch Hose Set","458","Otros"
"1901","Gardena Bosch Hose Set","298","Otros"
"1902","Apple iPhone 13 Pro","248","Otros"
"1903","Philips Airfryer XXL","86","Otros"
"1904","Bosch Drill PSB 18","406","Otros"
"1905","Apple iPad Air 5","107","Otros"
"1906","Apple iPhone 13 Pro","303","Otros"
"1907","Xiaomi 13","329","Otros"
"1908","Gardena Bosch Pruning Shears","58","Otros"
"1909","Logitech MX Keys","293","Otros"
"1910","Gardena Bosch Pruning Shears","426","Otros"
"1911","Apple iPhone 13 Pro","141","Otros"
"1912","Bosch Drill PSB 18","336","Otros"
"1913","Apple iPad Air 5","326","Otros"
"1914","Apple iPhone 14 Pro","409","Otros"
"1915","Apple iPad Pro 11","219","Otros"
"1916","Bosch Horno Serie 4","122","Otros"
"1917","Logitech MX Master 3","40","Otros"
"1918","Philips Airfryer XXL","469","Otros"
"1919","Logitech MX Keys","401","Otros"
"1920","Gardena Bosch Trimmer","345","Otros"
"1921","Gardena Bosch Hose Set","189","Otros"
"1922","Logitech MX Master 3","451","Otros"
"1923","Apple iPhone 13 Pro","345","Otros"
"1924","Logitech MX Master 3","457","Otros"
"1925","Gardena Bosch Pruning Shears","270","Otros"
"1926","Nike Running Shoes","63","Otros"
"1927","Nike Running Shoes","472","Otros"
"1928","Apple iPhone 14 Pro","360","Otros"
"1929","Bosch Drill PSB 18","247","Otros"
"1930","Nike Running Shoes","83","Otros"
"1931","Ray-Ban Nike Zara Sunglasses Classic","126","Otros"
"1932","Xiaomi 12T","149","Otros"
"1933","Philips Hue White Lamp","393","Otros"
"1934","Ray-Ban Nike Zara Leather Bag","382","Otros"
"1935","Nike Ultraboost","167","Otros"
"1936","Apple iPhone 14 Pro","428","Otros"
"1937","Nike Running Shoes","393","Otros"
"1938","Nike Running Shoes","40","Otros"
"1939","Nike Ultraboost","480","Otros"
"1940","Gardena Bosch Pruning Shears","437","Otros"
"1941","Nike Ultraboost","222","Otros"
"1942","Ray-Ban Nike Zara Leather Bag","281","Otros"
"1943","Logitech MX Keys","284","Otros"
"1944","Logitech MX Keys","236","Otros"
"1945","Gardena Bosch GardenSub 18","417","Otros"
"1946","Apple iPad Air 5","429","Otros"
"1947","Apple iPhone 13 Pro","447","Otros"
"1948","Xiaomi 13","446","Otros"
"1949","Nike Ultraboost","298","Otros"
"1950","Nike Running Shoes","418","Otros"
"1951","Apple iPad Pro 11","100","Otros"
"1952","Apple iPhone 13 Pro","136","Otros"
"1953","Philips Airfryer XXL","160","Otros"
"1954","Ray-Ban Nike Zara Sunglasses Classic","292","Otros"
"1955","Philips Airfryer XXL","313","Otros"
"1956","Nike Running Shoes","443","Otros"
"1957","Ray-Ban Nike Zara Leather Bag","305","Otros"
"1958","Nike Running Shoes","291","Otros"
"1959","Philips Airfryer XXL","319","Otros"
"1960","Ray-Ban Nike Zara Sunglasses Classic","183","Otros"
"1961","Ray-Ban Nike Zara Leather Bag","219","Otros"
"1962","Bosch Horno Serie 4","72","Otros"
"1963","Ray-Ban Nike Zara Sports Socks","291","Otros"
"1964","Apple iPad Pro 11","114","Otros"
"1965","Xiaomi 13","135","Otros"
"1966","Nike Ultraboost","470","Otros"
"1967","Philips Hue White Lamp","421","Otros"
"1968","Apple iPad Air 5","320","Otros"
"1969","Xiaomi 12T","495","Otros"
"1970","Bosch Horno Serie 4","359","Otros"
"1971","Nike Running Shoes","171","Otros"
"1972","Apple iPhone 14 Pro","323","Otros"
"1973","Ray-Ban Nike Zara Sports Socks","353","Otros"
"1974","Nike Ultraboost","219","Otros"
"1975","Gardena Bosch Pruning Shears","338","Otros"
"1976","Apple iPhone 14 Pro","462","Otros"
"1977","Bosch Drill PSB 18","290","Otros"
"1978","Nike Running Shoes","70","Otros"
"1979","Philips Hue White Lamp","225","Otros"
"1980","Nike Ultraboost","430","Otros"
"1981","Nike Ultraboost","182","Otros"
"1982","Philips Airfryer XXL","238","Otros"
"1983","Ray-Ban Nike Zara Sports Socks","54","Otros"
"1984","Bosch Horno Serie 4","397","Otros"
"1985","Philips Airfryer XXL","10","Otros"
"1986","Logitech MX Keys","312","Otros"
"1987","Nike Running Shoes","23","Otros"
"1988","Apple iPad Pro 11","114","Otros"
"1989","Philips Hue White Lamp","391","Otros"
"1990","Logitech MX Keys","176","Otros"
"1991","Apple iPhone 14 Pro","115","Otros"
"1992","Philips Hue White Lamp","424","Otros"
"1993","Ray-Ban Nike Zara Leather Bag","218","Otros"
"1994","Logitech MX Master 3","452","Otros"
"1995","Bosch Drill PSB 18","420","Otros"
"1996","Ray-Ban Nike Zara Sunglasses Classic","452","Otros"
"1997","Xiaomi 13","63","Otros"
"1998","Ray-Ban Nike Zara Leather Bag","469","Otros"
"1999","Bosch Horno Serie 4","21","Otros"
"2000","Gardena Bosch Pruning Shears","427","Otros"
"2001","Generic Item","18","Otros"
"2002","Generic Item","12","Otros"
"2003","Generic Item","114","Otros"
"2004","Generic Item","197","Otros"
"2005","Generic Item","136","Otros"
"2006","Generic Item","30","Otros"
"2007","Generic Item","195","Otros"
"2008","Generic Item","108","Otros"
"2009","Generic Item","145","Otros"
"2010","Generic Item","160","Otros"
"2011","Generic Item","67","Otros"
"2012","Generic Item","145","Otros"
"2013","Generic Item","82","Otros"
"2014","Generic Item","9","Otros"
"2015","Generic Item","66","Otros"
"2016","Generic Item","58","Otros"
"2017","Generic Item","171","Otros"
"2018","Generic Item","180","Otros"
"2019","Generic Item","61","Otros"
"2020","Generic Item","5","Otros"
"2021","Generic Item","122","Otros"
"2022","Generic Item","147","Otros"
"2023","Generic Item","26","Otros"
"2024","Generic Item","135","Otros"
"2025","Generic Item","95","Otros"
"2026","Generic Item","24","Otros"
"2027","Generic Item","60","Otros"
"2028","Generic Item","71","Otros"
"2029","Generic Item","51","Otros"
"2030","Generic Item","142","Otros"
"2031","Generic Item","112","Otros"
"2032","Generic Item","130","Otros"
"2033","Generic Item","76","Otros"
"2034","Generic Item","132","Otros"
"2035","Generic Item","25","Otros"
"2036","Generic Item","133","Otros"
